UNITID_P,INSTNM,BRANCH,Address,City,State,men_total,women_total,Total,arrest_WEAPON20,arrest_DRUG20,arrest_LIQUOR20,arrest_WEAPON21,arrest_DRUG21,arrest_LIQUOR21,arrest_WEAPON22,arrest_DRUG22,arrest_LIQUOR22,arrest_FILTER20,arrest_FILTER21,arrest_FILTER22,crime_MURD20,crime_NEG_M20,crime_RAPE20,crime_FONDL20,crime_INCES20,crime_STATR20,crime_ROBBE20,crime_AGG_A20,crime_BURGLA20,crime_VEHIC20,crime_ARSON20,crime_MURD21,crime_NEG_M21,crime_RAPE21,crime_FONDL21,crime_INCES21,crime_STATR21,crime_ROBBE21,crime_AGG_A21,crime_BURGLA21,crime_VEHIC21,crime_ARSON21,crime_MURD22,crime_NEG_M22,crime_RAPE22,crime_FONDL22,crime_INCES22,crime_STATR22,crime_ROBBE22,crime_AGG_A22,crime_BURGLA22,crime_VEHIC22,crime_ARSON22,crime_FILTER20,crime_FILTER21,crime_FILTER22,discipline_WEAPON20,discipline_DRUG20,discipline_LIQUOR20,discipline_WEAPON21,discipline_DRUG21,discipline_LIQUOR21,discipline_WEAPON22,discipline_DRUG22,discipline_LIQUOR22,discipline_FILTER20,discipline_FILTER21,discipline_FILTER22,vawa_DOMEST20,vawa_DATING20,vawa_STALK20,vawa_DOMEST21,vawa_DATING21,vawa_STALK21,vawa_DOMEST22,vawa_DATING22,vawa_STALK22,vawa_FILTER20,vawa_FILTER21,vawa_FILTER22
102429004,Bevill State Community College,Hamilton Campus,1481 Military Street South,HAMILTON,AL,1495,2208,3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102553001,University of Alaska Anchorage,Anchorage Campus,3211 Providence Dr,Anchorage,AK,4139,6325,10464,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,1,1,0.0,4.0,4.0,0.0,2.0,16.0,0.0,2.0,19.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,8.0,4.0,0.0,10.0,1.0,1.0,1.0
102553003,University of Alaska Anchorage,Kenai Peninsula College - Kenai River Campus,156 College Road,Soldotna,AK,4139,6325,10464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102553007,University of Alaska Anchorage,Prince William Sound College,303 Lowe St,Valdez,AK,4139,6325,10464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102580001,Alaska Bible College,Main Campus,248 E. Elmwood Ave.,Palmer,AK,23,16,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102614001,University of Alaska Fairbanks,University of Alaska Fairbanks,P.O. Box 757500,FAIRBANKS,AK,2531,4076,6607,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1,1,0.0,4.0,15.0,0.0,9.0,71.0,1.0,10.0,44.0,1.0,1.0,1.0,8.0,0.0,9.0,9.0,0.0,2.0,5.0,0.0,6.0,1.0,1.0,1.0
102614002,University of Alaska Fairbanks,Kuskokwim rural campus,201 Akiak Drive,Bethel,AK,2531,4076,6607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102614011,University of Alaska Fairbanks,Seward Marine Center Campus,201 Third Avenue,Seward,AK,2531,4076,6607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102632001,University of Alaska Southeast,Main Campus/Auke Bay,11066 Auke Lake Way,JUNEAU,AK,669,1254,1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
102669001,Alaska Pacific University,Main Campus,4101 UNIVERSITY DR,ANCHORAGE,AK,132,463,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,3.0,0.0,0.0,25.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102711002,Alaska Vocational Technical Center,Residence Life Campus,516 3rd Avenue,Seward,AK,140,62,202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104151001,Arizona State University Campus Immersion,Tempe Campus,325 E. Apache Blvd.,TEMPE,AZ,41414,38651,80065,0.0,43.0,17.0,0.0,6.0,20.0,1.0,1.0,25.0,1.0,1.0,1.0,0.0,0.0,14.0,4.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,1.0,2.0,2.0,9.0,2.0,1.0,0.0,0.0,11.0,3.0,0.0,2.0,0.0,3.0,25.0,1.0,0.0,1,1,1,0.0,184.0,681.0,0.0,149.0,853.0,0.0,132.0,837.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,6.0,9.0,1.0,6.0,8.0,1.0,1.0,1.0
104151005,Arizona State University Campus Immersion,Lake Havasu City Campus,100 University Way,Lake Havasu City,AZ,41414,38651,80065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104151012,Arizona State University Campus Immersion,Arizona State University-Polytechnic,7001 E. Williams Field Road,Mesa,AZ,41414,38651,80065,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,10.0,11.0,0.0,9.0,23.0,0.0,6.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104151014,Arizona State University Campus Immersion,Downtown Phoenix Campus,411 N. Central Avenue,Phoenix,AZ,41414,38651,80065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,34.0,67.0,0.0,35.0,85.0,0.0,0.0,89.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
104160001,Arizona Western College,Main Campus,2020 S. Avenue 8E,YUMA,AZ,3257,4793,8050,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104179001,University of Arizona,Main Campus,1200 E. University Blvd. ,TUCSON,AZ,21985,27418,49403,0.0,22.0,22.0,0.0,1.0,27.0,0.0,9.0,29.0,1.0,1.0,1.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,73.0,7.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1,1,1,0.0,20.0,498.0,0.0,3.0,493.0,0.0,32.0,372.0,1.0,1.0,1.0,4.0,0.0,0.0,14.0,1.0,0.0,0.0,72.0,3.0,1.0,1.0,1.0
104346001,Central Arizona College,Main Campus-Signal Peak,8470 N OVERFIELD RD,COOLIDGE,AZ,1781,2871,4652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0
104425001,Cochise County Community College District,Douglas Campus,4190 W Highway 80,Douglas,AZ,1699,2098,3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104577001,Eastern Arizona College,Main Campus,615 N. Stadium Avenue,Thatcher,AZ,1989,2875,4864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
104586001,Embry-Riddle Aeronautical University-Prescott,Embry-Riddle Aeronautical University - Prescott,One Aerospace Blvd.,Daytona Beach,AZ,2295,867,3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,2.0,41.0,5.0,14.0,132.0,0.0,0.0,68.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104665002,The School of Architecture,Arcosanti,13555 S Cross L Road,MAYER,AZ,5,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104717001,Grand Canyon University,Grand Canyon University,3300 W CAMELBACK RD,PHOENIX,AZ,27888,73928,101816,0.0,75.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,1.0,1,1,1,0.0,34.0,549.0,0.0,76.0,627.0,0.0,122.0,708.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,12.0,0.0,6.0,1.0,1.0,1.0
105297001,Dine College,Main Campus,"Route 12, Security Modular Building",TSAILE,AZ,391,1161,1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0
105330001,Northern Arizona University,Flagstaff Mountain Campus,1900 S Knoles Dr,FLAGSTAFF,AZ,10274,17812,28086,0.0,8.0,11.0,0.0,0.0,14.0,0.0,1.0,28.0,1.0,1.0,1.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,24.0,6.0,0.0,4.0,3.0,3.0,23.0,0.0,1.0,1,1,1,0.0,130.0,369.0,1.0,0.0,441.0,0.0,0.0,535.0,1.0,1.0,1.0,17.0,0.0,19.0,8.0,1.0,16.0,24.0,0.0,31.0,1.0,1.0,1.0
105589001,Prescott College,Prescott College,220 GROVE AVE,PRESCOTT,AZ,244,725,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,9.0,23.0,0.0,6.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
105899001,Arizona Christian University,Arizona Christian University,1 W. Firestorm Way,Glendale,AZ,654,428,1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,14.0,7.0,0.0,10.0,15.0,0.0,14.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
106148001,Yavapai College,Yavapai College - Prescott Campus,1100 E Sheldon St,Prescott,AZ,2967,4030,6997,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
106245001,University of Arkansas at Little Rock,"University of Arkansas, Little Rock",2801 S UNIVERSITY AVE,LITTLE ROCK,AR,3175,5022,8197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,3.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
106263001,University of Arkansas for Medical Sciences,University of Arkansas for Medical Sciences,4301 W MARKHAM SLOT 583,LITTLE ROCK,AR,921,2319,3240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
106306001,Arkansas Baptist College,Arkansas Baptist College,1600 Martin Luther King Drive,LITTLE ROCK,AR,381,116,497,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
106342001,Lyon College,Main Campus,2300 HIGHLAND ROAD,BATESVILLE,AR,295,201,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,4.0,0.0,11.0,11.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
106397001,University of Arkansas,Main Campus,ADMINISTRATION BLDG 425,FAYETTEVILLE,AR,13701,17235,30936,0.0,10.0,17.0,0.0,8.0,9.0,0.0,7.0,8.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,1,1,0.0,20.0,340.0,1.0,57.0,565.0,3.0,91.0,606.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0
106412001,University of Arkansas at Pine Bluff,UAPB - University of Arkansas at Pine Bluff,1200 N UNIVERSITY MAIL SLOT 4789,PINE BLUFF,AR,1050,1337,2387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,2.0,1.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0
106449001,Arkansas State University-Beebe,Main Campus,1000 IOWA STREET,BEEBE,AR,1188,1740,2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
106458001,Arkansas State University,Arkansas State University-Jonesboro,PO Box 10,State University,AR,4593,8597,13190,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1.0,17.0,39.0,0.0,9.0,21.0,0.0,9.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0
106467001,Arkansas Tech University,Main Campus,"Ross Pendergraft Library, 305 W Q Street",RUSSELLVILLE,AR,3985,5460,9445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0.0,15.0,38.0,0.0,18.0,19.0,0.0,2.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0
106485001,University of Arkansas at Monticello,University of Arkansas at Monticello,350 University Dr,Monticello,AR,1085,1634,2719,0.0,6.0,5.0,3.0,17.0,3.0,4.0,16.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0
106704001,University of Central Arkansas,Main Campus,201 DONAGHEY AVE,CONWAY,AR,3530,6383,9913,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1,1,1,0.0,20.0,67.0,0.0,32.0,51.0,3.0,21.0,37.0,1.0,1.0,1.0,4.0,6.0,2.0,3.0,4.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0
